"","month_2","region","count"
"548",22,"52",553
"549",22,"53",542
"550",22,"54",496
"551",22,"55",107
"552",22,"56",195
"553",22,"57",166
"554",22,"58",53
"555",22,NA,1
"556",23,"4",1
"557",23,"5",26
"558",23,"6",114
"559",23,"7",4
"560",23,"8",8
"561",23,"9",8
"562",23,"10",5
"563",23,"11",198
"564",23,"12",470
"565",23,"13",1168
"566",23,"14",1025
"567",23,"15",1365
"568",23,"16",1181
"569",23,"17",12525
"570",23,"18",1389
"571",23,"19",3098
"572",23,"20",2657
"573",23,"21",1395
"574",23,"22",923
"575",23,"23",628
"576",23,"24",122
"577",23,"25",290
"578",23,"26",661
"579",23,"27",202
"580",23,"28",191
"581",23,"29",619
"582",23,"30",150
"583",23,"44",26
"584",23,"45",332
"585",23,"46",167
"586",23,"47",476
"587",23,"48",168
"588",23,"49",252
"589",23,"50",239
"590",23,"51",63
"591",23,"52",496
"592",23,"53",491
"593",23,"54",460
"594",23,"55",107
"595",23,"56",177
"596",23,"57",172
"597",23,"58",77
"598",24,"5",24
"599",24,"6",101
"600",24,"7",5
"601",24,"8",6
"602",24,"9",6
"603",24,"10",5
"604",24,"11",282
"605",24,"12",509
"606",24,"13",1241
"607",24,"14",1028
"608",24,"15",1418
"609",24,"16",1243
"610",24,"17",12041
"611",24,"18",1424
"612",24,"19",2870
"613",24,"20",2746
"614",24,"21",1395
"615",24,"22",940
"616",24,"23",699
"617",24,"24",153
"618",24,"25",360
"619",24,"26",768
"620",24,"27",249
"621",24,"28",269
"622",24,"29",595
"623",24,"30",109
"624",24,"44",41
"625",24,"45",336
"626",24,"46",149
"627",24,"47",506
"628",24,"48",179
"629",24,"49",248
"630",24,"50",296
"631",24,"51",67
"632",24,"52",480
"633",24,"53",540
"634",24,"54",470
"635",24,"55",81
"636",24,"56",214
"637",24,"57",190
"638",24,"58",67
"639",25,"4",1
"640",25,"5",25
"641",25,"6",150
"642",25,"7",2
"643",25,"8",9
"644",25,"10",8
"645",25,"11",228
"646",25,"12",503
"647",25,"13",1293
"648",25,"14",910
"649",25,"15",1259
"650",25,"16",1179
"651",25,"17",11761
"652",25,"18",1530
